Timestamp,GT_t,Prediction,Latency_ms,Contamination_Ratio,Deviation_Score,Model_Prob
16213,1.0,1.0,15712,1.0,1.7592391307208408,0.5269602368259134
16214,1.0,1.0,15713,1.0,2.9187938242340348,0.522006247383286
16215,1.0,1.0,15714,1.0,2.953584518510802,0.51746948757129
16216,1.0,0.0,15715,1.0,2.951100479992946,0.47108350074475097
16217,1.0,1.0,15716,1.0,2.953717805478036,0.526705810090227
16218,1.0,1.0,15717,1.0,2.9315766307922493,0.5223996459276199
16219,1.0,1.0,15718,1.0,3.2469430615961574,0.5188704122405116
16220,1.0,0.0,15719,1.0,3.2531557889621934,0.4709721167771674
16221,1.0,1.0,15720,1.0,3.2547005097580137,0.524863115076376
16222,1.0,1.0,15721,1.0,3.26691990001827,0.5224117625529847
16223,1.0,1.0,15722,1.0,3.2661399300224803,0.5185370973615568
16224,1.0,0.0,15723,1.0,1.733187180078904,0.4708969905366092
16225,1.0,1.0,15724,1.0,1.735759796690122,0.5252688080081042
16226,1.0,1.0,15725,1.0,1.735759796690122,0.5219536239797371
16227,1.0,1.0,15726,1.0,1.9481789631827882,0.5183205995942427
16228,1.0,0.0,15727,1.0,1.9542057579429848,0.470951481781019
16229,1.0,1.0,15728,1.0,1.9596008973277315,0.525503847170355
16230,1.0,1.0,15729,1.0,1.9581340186249692,0.5225238092150133
16231,1.0,1.0,15730,1.0,1.952417171087237,0.5179770201919122
16232,1.0,0.0,15731,1.0,1.846078024169074,0.47097881378601175
16233,1.0,1.0,15732,1.0,1.8548875426434073,0.5255928417327178
16234,1.0,1.0,15733,1.0,1.8525211859638948,0.5210995974963951
16235,1.0,0.0,15734,1.0,1.7228619164014072,0.4664590861337073
16236,1.0,1.0,15735,1.0,1.733187180078904,0.5251191321422547
16237,1.0,1.0,15736,1.0,1.735759796690122,0.5228271619527329
16238,1.0,1.0,15737,1.0,1.7321867762228496,0.5193146063611115
16239,1.0,0.0,15738,1.0,1.7364584690301341,0.47091111512539535
16240,1.0,1.0,15739,1.0,1.736957679476197,0.5250785034378931
16241,1.0,1.0,15740,1.0,1.7228619164014078,0.5216588564431626
16242,1.0,1.0,15741,1.0,1.9775055348267019,0.5176892015268403
16243,1.0,0.0,15742,1.0,1.9814106957408768,0.4709816886472901
16244,1.0,1.0,15743,1.0,1.9813652835896547,0.5255728577542214
16245,1.0,1.0,15744,1.0,1.9824120357118749,0.5238626639889695
16246,1.0,1.0,15745,1.0,1.9754631300996432,0.5190159755955475
16247,1.0,0.0,15746,1.0,1.8037535007493082,0.4709526092359358
16248,1.0,1.0,15747,1.0,1.8036643612946113,0.5248209555491219
16249,1.0,1.0,15748,1.0,1.804441658145486,0.5223480474138735
16250,1.0,1.0,15749,1.0,1.7978375283283181,0.5185172517224592
16251,1.0,0.0,15750,1.0,1.7228619164014072,0.4708901850329138
16252,1.0,1.0,15751,1.0,1.7228619164014078,0.5263040693822647
16253,1.0,1.0,15752,1.0,1.7228619164014078,0.5245024576371763
16254,1.0,1.0,15753,1.0,1.7138653428936916,0.5184663088983581
16255,1.0,0.0,15754,1.0,2.199134025541194,0.4709834561635499
16256,1.0,1.0,15755,1.0,2.8495062522085384,0.5247821572404786
16257,1.0,1.0,15756,1.0,2.883597266358652,0.5214541758727784
16258,1.0,1.0,15757,1.0,2.8812306562302217,0.5185265638040647
16259,1.0,0.0,15758,1.0,2.883835098771232,0.47089615219870795
16260,1.0,1.0,15759,1.0,2.862041256065474,0.5258703767445696
16261,1.0,1.0,15760,1.0,1.937919441320268,0.5219226411752281
16262,1.0,1.0,15761,1.0,1.9310567296568024,0.5183873922180985
16263,1.0,0.0,15762,1.0,1.8925820982450732,0.4709709348903971
16264,1.0,1.0,15763,1.0,1.8925148224421138,0.5260120150243923
16265,1.0,1.0,15764,1.0,1.8934268469286613,0.5230357446885103
16266,1.0,1.0,15765,1.0,1.8866503292139614,0.5186033776229758
16267,1.0,0.0,15766,1.0,1.7228619164014072,0.47095811321894393
16268,1.0,1.0,15767,1.0,1.7228619164014078,0.5257732459882719
16269,1.0,1.0,15768,1.0,1.7228619164014078,0.5240262261489192
16270,1.0,1.0,15769,1.0,1.7138653428936916,0.5182737804375136
16271,1.0,0.0,15770,1.0,1.7228619164014072,0.4709557462875102
16272,1.0,1.0,15771,1.0,1.733187180078904,0.5255073734660273
16273,1.0,1.0,15772,1.0,1.735759796690122,0.5231256230416632
16274,1.0,1.0,15773,1.0,1.7553438560837384,0.518679424031947
