file_name,window_idx,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,label
dados_armageddon.txt,4348,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,4349,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,1.0
dados_armageddon.txt,4350,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4351,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,1.0
dados_armageddon.txt,4352,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4353,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,4354,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,4355,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,1.0
dados_armageddon.txt,4356,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,4357,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,1.0
dados_armageddon.txt,4358,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4359,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,4360,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005529,0.098956,0.299637,0.200000,1.0
dados_armageddon.txt,4361,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,4362,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4363,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005535,0.098645,0.299638,0.400000,1.0
dados_armageddon.txt,4364,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005535,0.098645,0.299638,0.400000,0.000001,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,4365,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005535,0.098645,0.299638,0.400000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,4366,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005535,0.098645,0.299638,0.400000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4367,0.000001,0.005535,0.098645,0.299638,0.400000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,1.0
dados_armageddon.txt,4368,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,4369,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099443,0.299637,0.200000,1.0
dados_armageddon.txt,4370,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,4371,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,1.0
dados_armageddon.txt,4372,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,4373,0.000001,0.005510,0.099443,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,4374,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,1.0
dados_armageddon.txt,4375,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,1.0
dados_armageddon.txt,4376,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,4377,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099441,0.299637,0.200000,1.0
dados_armageddon.txt,4378,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099441,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,1.0
dados_armageddon.txt,4379,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099441,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,1.0
dados_armageddon.txt,4380,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099441,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,1.0
dados_armageddon.txt,4381,0.000001,0.005510,0.099441,0.299637,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,4382,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,1.0
dados_armageddon.txt,4383,0.000001,0.005510,0.099337,0.299639,0.200000,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,1.0
dados_armageddon.txt,4384,0.000002,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4385,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,4386,0.000001,0.005584,0.097460,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,1.0
dados_armageddon.txt,4387,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,1.0
dados_armageddon.txt,4388,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005529,0.098956,0.299637,0.200000,1.0
dados_armageddon.txt,4389,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099394,0.299639,0.200000,1.0
dados_armageddon.txt,4390,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099394,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4391,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099394,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,1.0
dados_armageddon.txt,4392,0.000001,0.005529,0.098956,0.299637,0.200000,0.000001,0.005508,0.099394,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4393,0.000001,0.005508,0.099394,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099401,0.299639,0.200000,1.0
dados_armageddon.txt,4394,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4395,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,1.0
dados_armageddon.txt,4396,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,4397,0.000001,0.005508,0.099401,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,1.0
dados_armageddon.txt,4398,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4399,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,1.0
dados_armageddon.txt,4400,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098917,0.299639,0.200000,1.0
dados_armageddon.txt,4401,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098917,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,4402,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098917,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,1.0
dados_armageddon.txt,4403,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098917,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,1.0
dados_armageddon.txt,4404,0.000001,0.005526,0.098917,0.299639,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,4405,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099442,0.299637,0.200000,1.0
dados_armageddon.txt,4406,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099442,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,4407,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099442,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,1.0
dados_armageddon.txt,4408,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005510,0.099442,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005528,0.098955,0.299639,0.200000,1.0
dados_armageddon.txt,4409,0.000001,0.005510,0.099442,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005528,0.098955,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,4410,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005528,0.098955,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,1.0
dados_armageddon.txt,4411,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005528,0.098955,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099338,0.299639,0.200000,1.0
dados_armageddon.txt,4412,0.000001,0.005528,0.098955,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099338,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4413,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099338,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,1.0
dados_armageddon.txt,4414,0.000001,0.005584,0.097459,0.299638,0.400000,0.000001,0.005510,0.099338,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,4415,0.000001,0.005510,0.099338,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099336,0.299639,0.200000,1.0
dados_armageddon.txt,4416,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099336,0.299639,0.200000,0.000001,0.005529,0.098957,0.299637,0.200000,1.0
dados_armageddon.txt,4417,0.000001,0.005508,0.099402,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099336,0.299639,0.200000,0.000001,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099400,0.299637,0.200000,1.0
dados_armageddon.txt,4418,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099336,0.299639,0.200000,0.000001,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099400,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,4419,0.000001,0.005510,0.099336,0.299639,0.200000,0.000001,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099400,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099378,0.299639,0.200000,1.0
dados_armageddon.txt,4420,0.000001,0.005529,0.098957,0.299637,0.200000,0.000001,0.005508,0.099400,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099378,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4421,0.000001,0.005508,0.099400,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099378,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099403,0.299639,0.200000,1.0
dados_armageddon.txt,4422,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005512,0.099378,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099403,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,1.0
dados_armageddon.txt,4423,0.000001,0.005512,0.099378,0.299639,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099403,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,1.0
dados_armageddon.txt,4424,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099403,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,1.0
dados_armageddon.txt,4425,0.000001,0.005508,0.099403,0.299639,0.200000,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,1.0
dados_armageddon.txt,4426,0.000001,0.005582,0.097419,0.299638,0.400000,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4427,0.000001,0.005510,0.099337,0.299639,0.200000,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,1.0
dados_armageddon.txt,4428,0.000001,0.005526,0.098915,0.299637,0.200000,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4429,0.000001,0.005510,0.099442,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,1.0
dados_armageddon.txt,4430,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,1.0
dados_armageddon.txt,4431,0.000001,0.005512,0.099377,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,1.0
dados_armageddon.txt,4432,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,1.0
dados_armageddon.txt,4433,0.000001,0.005508,0.099402,0.299639,0.200000,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,1.0
dados_armageddon.txt,4434,0.000001,0.005584,0.097460,0.299640,0.400000,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4435,0.000001,0.005510,0.099337,0.299637,0.200000,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099336,0.299637,0.200000,1.0
dados_armageddon.txt,4436,0.000001,0.005526,0.098916,0.299637,0.200000,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099336,0.299637,0.200000,0.000001,0.005529,0.098958,0.299639,0.200000,1.0
dados_armageddon.txt,4437,0.000001,0.005510,0.099443,0.299639,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099336,0.299637,0.200000,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,4438,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005510,0.099336,0.299637,0.200000,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,1.0
dados_armageddon.txt,4439,0.000001,0.005510,0.099336,0.299637,0.200000,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,1.0
dados_armageddon.txt,4440,0.000001,0.005529,0.098958,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,1.0
dados_armageddon.txt,4441,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,1.0
dados_armageddon.txt,4442,0.000001,0.005582,0.097419,0.299640,0.400000,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,1.0
dados_armageddon.txt,4443,0.000001,0.005512,0.099378,0.299637,0.200000,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099336,0.299637,0.200000,1.0
dados_armageddon.txt,4444,0.000001,0.005526,0.098916,0.299639,0.200000,0.000001,0.005508,0.099401,0.299637,0.200000,0.000001,0.005582,0.097418,0.299638,0.400000,0.000001,0.005510,0.099336,0.299637,0.200000,0.000001,0.005526,0.098908,0.299639,0.200000,1.0
