CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,LABEL
0,0,119853566,30366842,579149,6839,1.0
0,0,119852860,30430604,579088,6846,1.0
0,0,119852692,30365650,579116,6832,1.0
0,0,119853171,30180629,585121,6848,1.0
0,0,119853540,30368198,579115,6847,1.0
0,0,119852827,30406608,579117,6834,1.0
0,0,119853655,30371486,579182,6836,1.0
0,0,119853980,30174380,585011,6840,1.0
0,0,119852754,30370210,579146,6841,1.0
0,0,119852703,30387982,579262,6836,1.0
0,0,119853506,30370059,579208,6851,1.0
0,0,119854041,30176628,585017,6845,1.0
0,0,119852733,30373337,579318,6835,1.0
0,0,119853576,30428648,579007,6838,1.0
0,0,119852926,30364552,579087,6838,1.0
0,0,119854033,30172652,584912,6847,1.0
0,0,119852692,30365937,579126,6820,1.0
0,0,119853443,30441004,578991,6826,1.0
0,0,119853032,30372602,579206,6840,1.0
0,0,119853438,30175533,584989,6838,1.0
0,0,119853662,30374117,579247,6855,1.0
0,0,119852923,30435878,579017,6837,1.0
0,0,119852948,30369554,579127,6831,1.0
0,0,119853443,30180863,585128,6848,1.0
0,0,119853514,30365408,579111,6818,1.0
0,0,119852932,30381409,579090,6840,1.0
0,0,119853604,30370164,579236,6844,1.0
0,0,119852914,30173100,584925,6829,1.0
0,0,119853474,30365906,579124,6836,1.0
0,0,119852783,30408600,579203,6853,1.0
0,0,119853307,30363848,579069,6844,1.0
0,0,119853896,30185919,585169,6841,1.0
0,0,119852814,30367239,579159,6843,1.0
0,0,119853405,30458529,578961,6846,1.0
0,0,119852891,30369026,579155,6832,1.0
0,0,119854039,30174549,585040,6854,1.0
0,0,119852768,30369984,579141,6832,1.0
0,0,119853495,30386541,579340,6836,1.0
0,0,119852732,30369491,579146,6849,1.0
0,0,119853227,30176047,585002,6848,1.0
0,0,119852907,30368592,579195,6836,1.0
0,0,119853505,30381967,579094,6846,1.0
0,0,119852935,30364754,579093,6842,1.0
0,0,119853241,30176388,585010,6834,1.0
0,0,119853582,30364377,579084,6861,1.0
0,0,119853003,30447644,578887,6842,1.0
0,0,119853519,30371648,579184,6828,1.0
0,0,119853360,30180192,585072,6856,1.0
0,0,119853545,30369753,579228,6827,1.0
0,0,119852836,30382085,579258,6842,1.0
0,0,119853519,30364515,579088,6840,1.0
0,0,119854035,30274852,582171,6833,1.0
0,0,119852752,30366733,579145,6852,1.0
0,0,119852659,30419190,578989,6832,1.0
0,0,119853194,30176315,585010,6840,1.0
0,0,119853643,30372206,579143,6838,1.0
