CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
00:03:21.664 119851296 37587616 228223 63648 1.0
00:03:21.864 119850259 37700160 225732 58451 1.0
00:03:22.064 119851346 37529719 224695 70702 1.0
00:03:22.264 119851241 37406444 225551 68258 1.0
00:03:22.664 119851551 37588587 228282 62956 1.0
00:03:22.864 119850767 37768647 226057 58719 1.0
00:03:23.064 119851419 37790429 225713 59863 1.0
00:03:23.264 119850990 37573108 224679 69551 1.0
00:03:23.664 119852031 37565251 228287 64099 1.0
00:03:23.864 119851489 37850811 226164 54321 1.0
00:03:24.064 119851289 37763737 225732 62760 1.0
00:03:24.264 119851543 37663734 225872 66300 1.0
00:03:24.664 119851671 37478925 227306 69659 1.0
00:03:24.864 119851816 37850706 225763 62351 1.0
00:03:25.064 119850954 37687987 225634 67048 1.0
00:03:25.264 119851486 37737989 225971 61912 1.0
00:03:25.664 119851399 37653449 228051 63322 1.0
00:03:25.864 119851211 37702489 224788 65166 1.0
00:03:26.064 119850346 37410502 225041 71773 1.0
00:03:26.264 119852326 37372230 225201 72287 1.0
00:03:26.664 119850665 37756488 228393 58875 1.0
00:03:26.864 119851551 37741275 225871 62502 1.0
00:03:27.064 119850379 37438315 225079 61812 1.0
00:03:27.264 119851414 37254568 224799 68385 1.0
00:03:27.664 119852402 37594557 227961 67579 1.0
00:03:27.864 119851656 37772154 226083 59485 1.0
00:03:28.064 119851100 37668823 225871 60172 1.0
00:03:28.264 119851401 37661356 225614 62660 1.0
00:03:28.664 119852484 37413673 226901 68392 1.0
00:03:28.864 119850747 37632781 225744 65814 1.0
00:03:29.064 119851746 37751873 225969 59567 1.0
00:03:29.464 119851544 37621528 228190 64080 1.0
00:03:29.664 119851410 37562072 225106 67051 1.0
00:03:29.864 119850977 37657779 225182 67206 1.0
00:03:30.064 119851338 37742386 225807 61616 1.0
00:03:30.464 119850616 37569758 228345 62655 1.0
00:03:30.664 119851915 37671286 225784 63366 1.0
00:03:30.864 119851625 37689767 225383 63654 1.0
00:03:31.064 119851921 37743847 224776 63152 1.0
00:03:31.464 119851896 37597866 228391 60793 1.0
00:03:31.664 119850641 37774875 225887 60257 1.0
00:03:31.864 119850902 37776009 225894 61234 1.0
00:03:32.064 119851691 37761313 225783 63210 1.0
00:03:32.464 119852176 37505406 227786 67126 1.0
00:03:32.664 119851462 37747585 225845 63925 1.0
00:03:32.864 119851229 37846471 225814 61129 1.0
00:03:33.064 119851994 37794430 226144 58257 1.0
00:03:33.464 119852428 37609456 227692 63750 1.0
00:03:33.664 119850412 37697114 224995 64535 1.0
00:03:33.864 119851455 37616467 225670 68189 1.0
00:03:34.064 119851244 37718177 225857 61190 1.0
00:03:34.464 119851862 37636919 228304 60886 1.0
00:03:34.664 119850869 37732417 225802 63425 1.0
00:03:34.864 119851561 37529530 224808 71115 1.0
00:03:35.064 119850647 37668195 225358 66249 1.0
00:03:35.464 119851612 37687708 228379 60794 1.0
00:03:35.664 119851033 37911478 226038 58288 1.0
00:03:35.864 119851148 37646731 225643 65123 1.0
00:03:36.064 119850986 37635827 225037 65309 1.0
00:03:36.464 119850823 37569909 228156 65132 1.0
00:03:36.664 119850862 37834011 225868 59926 1.0
00:03:36.864 119851394 37676533 225757 66866 1.0
00:03:37.064 119851198 37584403 225618 66524 1.0
00:03:37.464 119851206 37527086 227061 69120 1.0
00:03:37.664 119851230 37701188 225803 64976 1.0
00:03:37.864 119851526 37680325 225663 65323 1.0
00:03:38.064 119851066 37725575 225846 62925 1.0
00:03:38.464 119851200 37610562 227966 64744 1.0
00:03:38.664 119852218 37679347 224884 65426 1.0
00:03:38.864 119851323 37618179 225351 64472 1.0
00:03:39.064 119850909 37541391 225592 64187 1.0
00:03:39.464 119851119 37606114 228109 64215 1.0
00:03:39.664 119851401 37687383 225798 64418 1.0
00:03:39.864 119851161 37602891 225696 57921 1.0
