CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
13:16:56:972 119854219 30175620 584990 6860 1.0
13:16:57:172 119852769 30365054 579101 6828 1.0
13:16:57:372 119853504 30396116 579152 6839 1.0
13:16:57:572 119852722 30372436 579243 6834 1.0
13:16:57:972 119853449 30171695 584934 6840 1.0
13:16:58:172 119852828 30370464 579200 6836 1.0
13:16:58:372 119853531 30391360 579204 6838 1.0
13:16:58:572 119852853 30367027 579184 6862 1.0
13:16:58:972 119853400 30181477 585063 6856 1.0
13:16:59:172 119853670 30366911 579139 6846 1.0
13:16:59:372 119852890 30418775 579068 6836 1.0
13:16:59:572 119853014 30364717 579089 6846 1.0
13:16:59:972 119853235 30173814 585027 6845 1.0
13:17:00:172 119853467 30369425 579122 6840 1.0
13:17:00:372 119852827 30373229 579308 6850 1.0
13:17:00:572 119853525 30368407 579170 6843 1.0
13:17:00:972 119853314 30177065 585028 6839 1.0
13:17:01:172 119853554 30371474 579270 6830 1.0
13:17:01:372 119852753 30407550 579036 6840 1.0
13:17:01:572 119853493 30366067 579127 6830 1.0
13:17:01:972 119853925 30175820 584995 6838 1.0
13:17:02:172 119853015 30364161 579078 6842 1.0
13:17:02:372 119853672 30441966 578959 6846 1.0
13:17:02:572 119852910 30374332 579251 6844 1.0
13:17:02:972 119853998 30176426 585040 6843 1.0
13:17:03:172 119852940 30373952 579310 6839 1.0
13:17:03:372 119853499 30438526 578957 6833 1.0
13:17:03:572 119852783 30368990 579206 6840 1.0
13:17:03:972 119853350 30183325 585193 6847 1.0
13:17:04:172 119852863 30370195 579143 6847 1.0
13:17:04:372 119853570 30457774 578884 6836 1.0
13:17:04:572 119852780 30373917 579314 6854 1.0
13:17:04:972 119853331 30174388 584956 6849 1.0
13:17:05:172 119853478 30368445 579192 6854 1.0
13:17:05:372 119852926 30404506 579099 6840 1.0
13:17:05:572 119853500 30368034 579170 6845 1.0
13:17:05:972 119853470 30180960 585087 6847 1.0
13:17:06:172 119853605 30365556 579115 6844 1.0
13:17:06:372 119852710 30431638 579065 6831 1.0
13:17:06:572 119853687 30366728 579144 6824 1.0
13:17:06:972 119853961 30177584 585041 6845 1.0
13:17:07:172 119853034 30367123 579155 6825 1.0
13:17:07:372 119852888 30393444 579235 6845 1.0
13:17:07:572 119853537 30367352 579142 6836 1.0
13:17:07:972 119854290 30177125 585030 6843 1.0
13:17:08:172 119852821 30374226 579252 6846 1.0
13:17:08:372 119853709 30457004 579023 6832 1.0
13:17:08:572 119852785 30371049 579164 6858 1.0
13:17:08:972 119853266 30174518 584974 6836 1.0
13:17:09:172 119852898 30366648 579144 6842 1.0
13:17:09:372 119853514 30455511 578895 6825 1.0
13:17:09:572 119852751 30371313 579264 6830 1.0
13:17:09:972 119853215 30175828 585015 6826 1.0
13:17:10:172 119853493 30374658 579338 6849 1.0
13:17:10:372 119852731 30433165 578936 6837 1.0
13:17:10:572 119852661 30367947 579178 6849 1.0
13:17:10:972 119853005 30184251 585173 6839 1.0
13:17:11:172 119853526 30366976 579103 6838 1.0
13:17:11:372 119852895 30423275 578962 6827 1.0
13:17:11:572 119853483 30372409 579258 6838 1.0
13:17:11:972 119853811 30178076 585055 6838 1.0
13:17:12:172 119852875 30366218 579124 6838 1.0
13:17:12:372 119852956 30436894 579088 6837 1.0
13:17:12:572 119853172 30365088 579102 6829 1.0
13:17:12:972 119854103 30180697 585115 6854 1.0
13:17:13:172 119852944 30366099 579129 6835 1.0
13:17:13:372 119853538 30415354 579098 6832 1.0
13:17:13:572 119852761 30366167 579131 6832 1.0
13:17:13:972 119853942 30173763 584927 6845 1.0
13:17:14:172 119852978 30366098 579108 6850 1.0
13:17:14:372 119853510 30470791 579085 6821 1.0
13:17:14:572 119852809 30366402 579135 6828 1.0
13:17:14:972 119853345 30285655 581630 6826 1.0
13:17:15:172 119853471 30375105 579273 6845 1.0
13:17:15:372 119852898 30451690 579003 6836 1.0
13:17:15:772 119854230 30174996 585040 6850 1.0
13:17:15:972 119852633 30382733 579144 6844 1.0
13:17:16:172 119853526 30368152 579184 6825 1.0
13:17:16:372 119852717 30406412 579009 6832 1.0
13:17:16:772 119853202 30178421 585061 6844 1.0
13:17:16:972 119852951 30447279 578858 6841 1.0
13:17:17:172 119853595 30366061 579128 6829 1.0
13:17:17:372 119852838 30379366 579183 6848 1.0
13:17:17:772 119853308 30173402 584932 6846 1.0
13:17:17:972 119853370 30448245 579068 6834 1.0
13:17:18:172 119852809 30364963 579100 6828 1.0
13:17:18:372 119853782 30416677 579081 6841 1.0
13:17:18:772 119853292 30181819 585086 6843 1.0
13:17:18:972 119853671 30396827 579010 6826 1.0
13:17:19:172 119852666 30365419 579109 6852 1.0
13:17:19:372 119853481 30450916 579137 6826 1.0
13:17:19:772 119854081 30179998 585084 6863 1.0
13:17:19:972 119852623 30462528 578926 6802 1.0
13:17:20:172 119852860 30375608 579299 6837 1.0
13:17:20:372 119853519 30463856 578904 6831 1.0
13:17:20:772 119854081 30180941 585131 6851 1.0
13:17:20:972 119852813 30395377 579103 6830 1.0
13:17:21:172 119853573 30366677 579144 6837 1.0
13:17:21:372 119852806 30382543 579104 6841 1.0
13:17:21:772 119853473 30175733 584991 6842 1.0
13:17:21:972 119852849 30417831 579117 6837 1.0
13:17:22:172 119853642 30371155 579194 6842 1.0
13:17:22:372 119852523 30437297 579026 6830 1.0
13:17:22:772 119853211 30173870 585023 6853 1.0
13:17:22:972 119853510 30470278 579001 6813 1.0
13:17:23:172 119852794 30364247 579081 6832 1.0
13:17:23:372 119852985 30399850 579083 6834 1.0
13:17:23:772 119853171 30174176 585018 6839 1.0
13:17:23:972 119853733 30430922 578959 6835 1.0
13:17:24:172 119852955 30365949 579124 6846 1.0
13:17:24:372 119853571 30423773 579173 6835 1.0
13:17:24:772 119853988 30175831 584997 6849 1.0
13:17:24:972 119852758 30477893 578973 6844 1.0
13:17:25:172 119852696 30365989 579126 6846 1.0
13:17:25:372 119853572 30411079 579039 6836 1.0
13:17:25:772 119853963 30181035 585099 6851 1.0
13:17:25:972 119852913 30409221 579058 6835 1.0
13:17:26:172 119853439 30365210 579103 6832 1.0
13:17:26:372 119852860 30460152 579006 6828 1.0
13:17:26:772 119853883 30173692 584940 6848 1.0
13:17:26:972 119852651 30383628 579117 6843 1.0
13:17:27:172 119853636 30371804 579276 6823 1.0
13:17:27:372 119852877 30421585 578994 6828 1.0
13:17:27:772 119853510 30178545 585045 6843 1.0
13:17:27:972 119852911 30417891 578983 6833 1.0
13:17:28:172 119853604 30368840 579198 6830 1.0
13:17:28:372 119852942 30391897 579148 6842 1.0
13:17:28:772 119853322 30174860 584971 6843 1.0
13:17:28:972 119853330 30424461 579080 6830 1.0
13:17:29:172 119852836 30372672 579300 6834 1.0
13:17:29:372 119853313 30419354 578928 6844 1.0
13:17:29:772 119853396 30174873 585036 6842 1.0
13:17:29:972 119853571 30443775 579090 6825 1.0
13:17:30:172 119852766 30366985 579139 6832 1.0
13:17:30:372 119853514 30432816 578984 6836 1.0
13:17:30:772 119854008 30171994 584895 6844 1.0
13:17:30:972 119853000 30379207 579136 6834 1.0
13:17:31:172 119852691 30366072 579127 6829 1.0
13:17:31:372 119853525 30380012 579166 6830 1.0
13:17:31:772 119854186 30176701 585018 6834 1.0
13:17:31:972 119852698 30451992 578975 6836 1.0
13:17:32:172 119853651 30367705 579156 6841 1.0
13:17:32:372 119852788 30398169 579065 6846 1.0
13:17:32:772 119853393 30181121 585136 6854 1.0
13:17:32:972 119852615 30410193 578998 6842 1.0
13:17:33:172 119853681 30368051 579122 6841 1.0
13:17:33:372 119852704 30468534 578892 6831 1.0
13:17:33:772 119853215 30175201 585008 6842 1.0
13:17:33:972 119853718 30430769 579093 6832 1.0
13:17:34:172 119853049 30371686 579183 6856 1.0
13:17:34:372 119852702 30442839 579050 6832 1.0
13:17:34:772 119853282 30178749 585073 6843 1.0
13:17:34:972 119853736 30428681 579053 6846 1.0
13:17:35:172 119852842 30368796 579170 6842 1.0
13:17:35:372 119853581 30371227 579108 6839 1.0
13:17:35:772 119854082 30174579 584963 6847 1.0
13:17:35:972 119852880 30409879 579040 6840 1.0
13:17:36:172 119852768 30370338 579218 6839 1.0
13:17:36:372 119853585 30382371 579303 6845 1.0
13:17:36:772 119854111 30179562 585061 6844 1.0
13:17:36:972 119852792 30391748 579232 6827 1.0
13:17:37:172 119853692 30367541 579125 6834 1.0
13:17:37:372 119852749 30421641 579029 6839 1.0
13:17:37:772 119854075 30274910 582191 6843 1.0
13:17:37:972 119852927 30398245 579082 6838 1.0
13:17:38:172 119853673 30366007 579126 6851 1.0
13:17:38:572 119853971 30174559 584972 6846 1.0
13:17:38:772 119852733 30366086 579128 6831 1.0
13:17:38:972 119853594 30438576 578868 6832 1.0
13:17:39:172 119852910 30373890 579239 6849 1.0
13:17:39:572 119854033 30174885 585040 6842 1.0
13:17:39:772 119852757 30372282 579225 6844 1.0
13:17:39:972 119853653 30407313 579056 6851 1.0
13:17:40:172 119852975 30368295 579187 6838 1.0
13:17:40:572 119853121 30179811 585100 6828 1.0
13:17:40:772 119852895 30368761 579161 6854 1.0
13:17:40:972 119853578 30418212 579048 6846 1.0
13:17:41:172 119852932 30372578 579205 6849 1.0
13:17:41:572 119853280 30178126 585051 6843 1.0
13:17:41:772 119853467 30366752 579103 6824 1.0
13:17:41:972 119852989 30437813 579103 6838 1.0
13:17:42:172 119853688 30369487 579126 6840 1.0
13:17:42:572 119853332 30178007 585045 6848 1.0
13:17:42:772 119853704 30366909 579128 6819 1.0
13:17:42:972 119852497 30389413 579125 6836 1.0
13:17:43:172 119853553 30367853 579173 6821 1.0
13:17:43:572 119854074 30174836 584971 6846 1.0
13:17:43:772 119852904 30365647 579114 6826 1.0
13:17:43:972 119852828 30455394 579094 6833 1.0
13:17:44:172 119853652 30365811 579103 6814 1.0
13:17:44:572 119854086 30177051 585026 6848 1.0
13:17:44:772 119852893 30372349 579202 6850 1.0
13:17:44:972 119853754 30404770 579064 6831 1.0
13:17:45:172 119852720 30368769 579135 6842 1.0
13:17:45:572 119853271 30174041 584949 6852 1.0
13:17:45:772 119852677 30366252 579133 6829 1.0
13:17:45:972 119853241 30418093 579036 6833 1.0
13:17:46:172 119852903 30369931 579170 6839 1.0
13:17:46:572 119853441 30176536 585013 6852 1.0
13:17:46:772 119853700 30369263 579211 6833 1.0
13:17:46:972 119852710 30384227 579078 6829 1.0
13:17:47:172 119852873 30366427 579136 6840 1.0
13:17:47:572 119853255 30180195 585111 6839 1.0
13:17:47:772 119853641 30368032 579122 6841 1.0
13:17:47:972 119852941 30389946 579026 6839 1.0
13:17:48:172 119853435 30374401 579255 6834 1.0
13:17:48:572 119853927 30178290 585040 6836 1.0
13:17:48:772 119852853 30364777 579108 6847 1.0
13:17:48:972 119853049 30477477 579052 6830 1.0
13:17:49:172 119853435 30369260 579168 6840 1.0
13:17:49:572 119854045 30182368 585168 6848 1.0
13:17:49:772 119852987 30366821 579147 6837 1.0
13:17:49:972 119853503 30430708 578977 6823 1.0
13:17:50:172 119852842 30367760 579171 6854 1.0
13:17:50:572 119854216 30174878 584971 6849 1.0
13:17:50:772 119852861 30367197 579157 6829 1.0
13:17:50:972 119853598 30464923 578932 6833 1.0
13:17:51:172 119852838 30370818 579159 6851 1.0
13:17:51:572 119853321 30177768 585045 6834 1.0
13:17:51:772 119853502 30368941 579154 6832 1.0
13:17:51:972 119852828 30410632 579066 6843 1.0
13:17:52:172 119852739 30368838 579125 6833 1.0
13:17:52:572 119853297 30184944 585237 6847 1.0
13:17:52:772 119853468 30366226 579122 6835 1.0
13:17:52:972 119852766 30446821 578957 6835 1.0
13:17:53:172 119853456 30377291 579331 6836 1.0
13:17:53:572 119853166 30176057 585003 6860 1.0
13:17:53:772 119853551 30367180 579155 6839 1.0
13:17:53:972 119852726 30429448 579083 6829 1.0
13:17:54:172 119853569 30366358 579135 6827 1.0
13:17:54:572 119854169 30178744 585046 6842 1.0
13:17:54:772 119852798 30368644 579130 6832 1.0
13:17:54:972 119853409 30381464 579090 6838 1.0
13:17:55:172 119852845 30365947 579108 6840 1.0
13:17:55:572 119854163 30174330 585029 6838 1.0
13:17:55:772 119852641 30364476 579105 6840 1.0
13:17:55:972 119853483 30446960 579030 6847 1.0
13:17:56:172 119852665 30365986 579125 6837 1.0
13:17:56:572 119853147 30174209 584954 6849 1.0
13:17:56:772 119852668 30373553 579323 6833 1.0
13:17:56:972 119853785 30399194 578972 6849 1.0
13:17:57:172 119852589 30367154 579156 6829 1.0
13:17:57:572 119853213 30172625 584913 6854 1.0
13:17:57:772 119853513 30365907 579125 6830 1.0
13:17:57:972 119852694 30429255 578985 6843 1.0
13:17:58:172 119852982 30372719 579209 6843 1.0
13:17:58:572 119853341 30174384 585036 6840 1.0
13:17:58:772 119853445 30370314 579148 6834 1.0
13:17:58:972 119852838 30392926 579081 6834 1.0
13:17:59:172 119853488 30365955 579122 6826 1.0
13:17:59:572 119854009 30180248 585081 6856 1.0
13:17:59:772 119852759 30367451 579163 6842 1.0
13:17:59:972 119852895 30408948 579020 6841 1.0
13:18:00:172 119853419 30375621 579287 6832 1.0
13:18:00:572 119854173 30268152 582030 6824 1.0
13:18:00:772 119852795 30367526 579166 6837 1.0
13:18:00:972 119853543 30406083 579202 6842 1.0
13:18:01:372 119853403 30180872 585062 6851 1.0
13:18:01:572 119853544 30410463 579194 6837 1.0
13:18:01:772 119852922 30367678 579170 6847 1.0
13:18:01:972 119853532 30425250 578970 6833 1.0
13:18:02:372 119853911 30181617 585148 6836 1.0
13:18:02:572 119852930 30415088 578987 6838 1.0
13:18:02:772 119853738 30366063 579109 6834 1.0
13:18:02:972 119852752 30441041 579014 6846 1.0
13:18:03:373 119854295 30172088 584898 6857 1.0
13:18:03:573 119852898 30459245 578909 6836 1.0
13:18:03:773 119853713 30373936 579265 6837 1.0
13:18:03:973 119852953 30404200 579084 6840 1.0
13:18:04:373 119853434 30179966 585052 6842 1.0
13:18:04:573 119852797 30413186 579005 6832 1.0
13:18:04:773 119853574 30365404 579112 6856 1.0
13:18:04:973 119852862 30438663 578956 6835 1.0
13:18:05:373 119853069 30175320 584983 6845 1.0
13:18:05:573 119853683 30426854 579009 6835 1.0
13:18:05:773 119852705 30375616 579350 6832 1.0
13:18:05:973 119853452 30447722 578853 6843 1.0
13:18:06:373 119853222 30175692 584993 6847 1.0
13:18:06:573 119853416 30401514 579095 6841 1.0
13:18:06:773 119852891 30364149 579078 6840 1.0
13:18:06:973 119853557 30437460 578942 6837 1.0
13:18:07:373 119854125 30178175 585058 6847 1.0
13:18:07:573 119852751 30379705 579120 6848 1.0
13:18:07:773 119852769 30368176 579173 6828 1.0
13:18:07:973 119853653 30411529 579112 6841 1.0
13:18:08:373 119854048 30175208 585040 6849 1.0
13:18:08:573 119852775 30368731 579117 6853 1.0
13:18:08:773 119853449 30371488 579190 6831 1.0
13:18:08:973 119852879 30397876 579074 6846 1.0
13:18:09:373 119853365 30178691 585071 6852 1.0
13:18:09:573 119852637 30428416 579027 6839 1.0
13:18:09:773 119853430 30368093 579183 6841 1.0
13:18:09:973 119852664 30396314 579058 6838 1.0
13:18:10:373 119853354 30178859 585049 6846 1.0
13:18:10:573 119853534 30437160 578975 6832 1.0
13:18:10:773 119852854 30376772 579315 6836 1.0
13:18:10:973 119852759 30438258 578998 6834 1.0
13:18:11:373 119853451 30174742 585039 6840 1.0
13:18:11:573 119853486 30416682 579114 6843 1.0
13:18:11:773 119852814 30366209 579112 6830 1.0
13:18:11:973 119853583 30470344 578853 6834 1.0
13:18:12:373 119854160 30175053 584976 6854 1.0
13:18:12:573 119852898 30391864 579033 6844 1.0
13:18:12:773 119852793 30368170 579166 6846 1.0
13:18:12:973 119853473 30428360 579154 6832 1.0
13:18:13:373 119854028 30173305 584938 6855 1.0
13:18:13:573 119852725 30463610 579117 6833 1.0
13:18:13:773 119853533 30368829 579152 6835 1.0
13:18:13:973 119852949 30413889 578983 6843 1.0
13:18:14:373 119854043 30186014 585177 6849 1.0
13:18:14:573 119852801 30443001 578980 6826 1.0
13:18:14:773 119853514 30367981 579118 6842 1.0
13:18:14:973 119852721 30401292 579203 6844 1.0
13:18:15:373 119853402 30174721 584967 6844 1.0
13:18:15:573 119853478 30419002 578981 6818 1.0
13:18:15:773 119852930 30371592 579265 6837 1.0
13:18:15:973 119852766 30378520 579028 6851 1.0
13:18:16:373 119853377 30180555 585121 6855 1.0
13:18:16:573 119853418 30400356 579063 6832 1.0
13:18:16:773 119852932 30366054 579126 6840 1.0
13:18:16:973 119853503 30452430 578913 6827 1.0
13:18:17:373 119853251 30173758 584943 6856 1.0
13:18:17:573 119853610 30420435 578975 6832 1.0
13:18:17:773 119852783 30377962 579347 6842 1.0
13:18:17:973 119853459 30443686 578994 6840 1.0
13:18:18:373 119854120 30176573 585040 6852 1.0
13:18:18:573 119852881 30473243 579015 6854 1.0
13:18:18:773 119853678 30369321 579205 6849 1.0
13:18:18:973 119852833 30454542 578923 6832 1.0
13:18:19:373 119854162 30174946 585013 6847 1.0
13:18:19:573 119852768 30421788 578985 6844 1.0
13:18:19:773 119853541 30368346 579189 6836 1.0
13:18:19:973 119852912 30385181 579048 6831 1.0
13:18:20:373 119853325 30171536 584880 6852 1.0
13:18:20:573 119852921 30428770 579107 6830 1.0
13:18:20:773 119853540 30367088 579113 6836 1.0
13:18:20:973 119852769 30394502 579107 6845 1.0
13:18:21:373 119853296 30178581 585057 6845 1.0
13:18:21:573 119853553 30466850 578830 6830 1.0
13:18:21:773 119852945 30367301 579131 6828 1.0
13:18:21:973 119853698 30471685 579041 6828 1.0
13:18:22:373 119853482 30175594 584956 6867 1.0
13:18:22:573 119853681 30387017 579090 6833 1.0
13:18:22:773 119852763 30372604 579295 6833 1.0
13:18:22:973 119853407 30416064 578967 6823 1.0
13:18:23:373 119854125 30277804 582200 6831 1.0
13:18:23:573 119852790 30426198 578966 6833 1.0
13:18:23:773 119852845 30364974 579097 6840 1.0
13:18:24:173 119853312 30181390 585055 6852 1.0
13:18:24:373 119853397 30369877 579222 6825 1.0
13:18:24:573 119852850 30438728 578983 6846 1.0
13:18:24:773 119853536 30371409 579175 6846 1.0
13:18:25:173 119854085 30177850 585050 6848 1.0
13:18:25:373 119852957 30368449 579190 6832 1.0
13:18:25:573 119852791 30408279 579160 6837 1.0
13:18:25:773 119853714 30365853 579121 6843 1.0
13:18:26:173 119854044 30174066 584949 6858 1.0
13:18:26:373 119852875 30375009 579356 6843 1.0
13:18:26:573 119853741 30408284 579005 6825 1.0
13:18:26:773 119852966 30367453 579164 6841 1.0
13:18:27:173 119854172 30173791 584943 6842 1.0
13:18:27:373 119852794 30366745 579145 6838 1.0
13:18:27:573 119853670 30457925 578971 6841 1.0
13:18:27:773 119852865 30369361 579214 6839 1.0
13:18:28:173 119853331 30174279 585029 6844 1.0
13:18:28:373 119852983 30368304 579124 6848 1.0
13:18:28:573 119853548 30470291 578853 6826 1.0
13:18:28:773 119852815 30368655 579165 6838 1.0
13:18:29:173 119853250 30178254 585059 6841 1.0
13:18:29:373 119853480 30365103 579103 6830 1.0
13:18:29:573 119852762 30371461 579153 6831 1.0
13:18:29:773 119853756 30374599 579260 6850 1.0
13:18:30:173 119853291 30180004 585105 6844 1.0
13:18:30:373 119853513 30367557 579116 6836 1.0
13:18:30:573 119852730 30463257 579041 6845 1.0
13:18:30:773 119853586 30367389 579160 6833 1.0
13:18:31:173 119854119 30182259 585074 6849 1.0
13:18:31:373 119852882 30367371 579161 6832 1.0
13:18:31:573 119852642 30401945 579034 6838 1.0
13:18:31:773 119853707 30366846 579103 6830 1.0
13:18:32:173 119853977 30176360 585010 6849 1.0
13:18:32:373 119852816 30364929 579105 6832 1.0
13:18:32:573 119853549 30456903 579112 6821 1.0
13:18:32:773 119852931 30365620 579108 6825 1.0
13:18:33:173 119853364 30175713 584993 6837 1.0
13:18:33:373 119852716 30376316 579304 6828 1.0
13:18:33:573 119853583 30436615 579012 6840 1.0
13:18:33:773 119852852 30366647 579143 6829 1.0
13:18:34:173 119853188 30173977 584966 6842 1.0
13:18:34:373 119853663 30366730 579145 6827 1.0
13:18:34:573 119852901 30462204 578895 6844 1.0
13:18:34:773 119852807 30375379 579311 6838 1.0
13:18:35:173 119853578 30172697 585005 6842 1.0
13:18:35:373 119853543 30374160 579249 6845 1.0
13:18:35:573 119852910 30397527 579003 6835 1.0
13:18:35:773 119853286 30369089 579208 6822 1.0
13:18:36:173 119854164 30179345 585089 6850 1.0
13:18:36:373 119852944 30366814 579145 6852 1.0
13:18:36:573 119852674 30392646 579028 6839 1.0
13:18:36:773 119853521 30373859 579240 6821 1.0
13:18:37:173 119854140 30174859 584969 6860 1.0
13:18:37:373 119852817 30370896 579199 6838 1.0
13:18:37:573 119853453 30446621 579085 6839 1.0
13:18:37:773 119852697 30367110 579135 6841 1.0
13:18:38:173 119854200 30184593 585212 6840 1.0
13:18:38:373 119852765 30363749 579067 6844 1.0
13:18:38:573 119853727 30394693 579006 6832 1.0
13:18:38:773 119852937 30371062 579260 6846 1.0
13:18:39:173 119853278 30175696 584993 6861 1.0
13:18:39:373 119853648 30365312 579109 6830 1.0
13:18:39:573 119852857 30469157 579043 6848 1.0
13:18:39:773 119852918 30368071 579109 6846 1.0
13:18:40:173 119853317 30175611 584990 6851 1.0
13:18:40:373 119853666 30367186 579156 6847 1.0
13:18:40:573 119852758 30461812 578864 6847 1.0
13:18:40:773 119853683 30368149 579159 6836 1.0
13:18:41:173 119853331 30176943 585045 6832 1.0
13:18:41:373 119853530 30369287 579172 6838 1.0
13:18:41:573 119852896 30403529 579048 6840 1.0
13:18:41:773 119853844 30370541 579256 6844 1.0
13:18:42:173 119854057 30175934 585000 6850 1.0
13:18:42:373 119852805 30371039 579258 6835 1.0
13:18:42:573 119853704 30385005 579032 6844 1.0
13:18:42:773 119852806 30368683 579196 6841 1.0
13:18:43:173 119854094 30181244 585115 6854 1.0
13:18:43:373 119853019 30365131 579108 6843 1.0
13:18:43:573 119853419 30406470 579108 6839 1.0
13:18:43:773 119852870 30369483 579126 6828 1.0
13:18:44:173 119853430 30174470 585006 6855 1.0
13:18:44:373 119852886 30365850 579123 6838 1.0
13:18:44:573 119853541 30459409 578943 6833 1.0
13:18:44:773 119852973 30368629 579196 6832 1.0
13:18:45:173 119853285 30181377 585109 6847 1.0
13:18:45:373 119853442 30372281 579231 6837 1.0
13:18:45:573 119852964 30462248 578897 6848 1.0
13:18:45:773 119853368 30365402 579109 6837 1.0
13:18:46:173 119853117 30272519 582124 6834 1.0
13:18:46:373 119853583 30365772 579120 6831 1.0
13:18:46:573 119852834 30470001 578899 6842 1.0
13:18:46:973 119853299 30176143 585005 6846 1.0
13:18:47:173 119853545 30465145 578964 6836 1.0
13:18:47:373 119852791 30373871 579262 6826 1.0
13:18:47:573 119852835 30435146 578963 6844 1.0
13:18:47:973 119853230 30173843 584972 6851 1.0
13:18:48:173 119853574 30450373 579077 6846 1.0
13:18:48:373 119852672 30367089 579152 6829 1.0
13:18:48:573 119853313 30436379 578982 6838 1.0
13:18:48:973 119853950 30177100 585040 6845 1.0
13:18:49:173 119852942 30429255 578957 6833 1.0
13:18:49:373 119852999 30367593 579168 6828 1.0
13:18:49:573 119853466 30399034 579084 6837 1.0
13:18:49:973 119853931 30174380 584959 6844 1.0
13:18:50:173 119853042 30377594 579264 6832 1.0
13:18:50:373 119853557 30369084 579205 6853 1.0
13:18:50:573 119852730 30441768 578976 6840 1.0
13:18:50:973 119854023 30182583 585173 6858 1.0
13:18:51:173 119852771 30443238 578972 6838 1.0
13:18:51:373 119853488 30367638 579149 6826 1.0
13:18:51:573 119852737 30380875 579274 6848 1.0
13:18:51:973 119853279 30171961 584985 6850 1.0
13:18:52:173 119853580 30427943 578871 6832 1.0
13:18:52:373 119852840 30372013 579265 6828 1.0
13:18:52:573 119852959 30375042 579124 6833 1.0
13:18:52:973 119853593 30181137 585135 6848 1.0
13:18:53:173 119853481 30398316 579030 6843 1.0
13:18:53:373 119852781 30365883 579121 6842 1.0
13:18:53:573 119853513 30471833 578932 6844 1.0
13:18:53:973 119853397 30174971 584973 6861 1.0
13:18:54:173 119853494 30423167 579003 6827 1.0
13:18:54:373 119852889 30373373 579227 6837 1.0
13:18:54:573 119853707 30409988 579020 6842 1.0
13:18:54:973 119853829 30174187 585030 6841 1.0
13:18:55:173 119852685 30446846 579039 6836 1.0
13:18:55:373 119853566 30364495 579086 6828 1.0
13:18:55:573 119852714 30400103 579091 6846 1.0
13:18:55:973 119854077 30178642 585071 6832 1.0
13:18:56:173 119852765 30391240 579006 6830 1.0
13:18:56:373 119853642 30365004 579100 6837 1.0
13:18:56:573 119852758 30391052 579283 6846 1.0
13:18:56:973 119853078 30172846 584989 6846 1.0
13:18:57:173 119853085 30381046 579173 6833 1.0
13:18:57:373 119853722 30367724 579108 6832 1.0
13:18:57:573 119852938 30383001 579104 6825 1.0
13:18:57:973 119853194 30177971 585052 6848 1.0
13:18:58:173 119853519 30458525 578914 6844 1.0
13:18:58:373 119852926 30367634 579170 6832 1.0
13:18:58:573 119852875 30388896 579247 6829 1.0
13:18:58:973 119853294 30174005 585026 6837 1.0
13:18:59:173 119853565 30419567 579026 6845 1.0
13:18:59:373 119852772 30376191 579303 6834 1.0
13:18:59:573 119853571 30472363 578968 6839 1.0
13:18:59:973 119854114 30182061 585161 6839 1.0
13:19:00:173 119852753 30459758 578992 6825 1.0
13:19:00:373 119852884 30365405 579110 6843 1.0
13:19:00:573 119853650 30383894 579112 6829 1.0
13:19:00:973 119854057 30178592 585069 6836 1.0
13:19:01:173 119852754 30436911 579007 6845 1.0
13:19:01:373 119853364 30369308 579217 6820 1.0
13:19:01:573 119852708 30443777 578994 6841 1.0
13:19:01:973 119854092 30176630 585017 6841 1.0
13:19:02:173 119852747 30388840 579227 6848 1.0
13:19:02:373 119853564 30371261 579172 6847 1.0
13:19:02:573 119852958 30458405 579017 6835 1.0
13:19:02:973 119853333 30188105 585245 6839 1.0
13:19:03:173 119853619 30384215 579064 6838 1.0
13:19:03:373 119852780 30366596 579144 6828 1.0
13:19:03:573 119853006 30404815 579190 6857 1.0
13:19:03:973 119853250 30173129 584971 6838 1.0
13:19:04:173 119853695 30449030 578927 6840 1.0
13:19:04:373 119852696 30372632 579265 6837 1.0
13:19:04:573 119853521 30409889 578971 6832 1.0
13:19:04:973 119853344 30180714 585123 6835 1.0
13:19:05:173 119853600 30404252 579018 6832 1.0
13:19:05:373 119852740 30371033 579258 6828 1.0
13:19:05:573 119853499 30397549 579118 6824 1.0
13:19:05:973 119854213 30174821 585035 6860 1.0
13:19:06:173 119852942 30407979 579015 6846 1.0
13:19:06:373 119853460 30371446 579207 6844 1.0
13:19:06:573 119852802 30387511 579117 6844 1.0
13:19:06:973 119854247 30178574 585057 6848 1.0
13:19:07:173 119852559 30461078 579081 6835 1.0
13:19:07:373 119853432 30366596 579124 6830 1.0
13:19:07:573 119852869 30382469 579126 6846 1.0
13:19:07:973 119853386 30178654 585056 6852 1.0
13:19:08:173 119852802 30467825 578888 6836 1.0
13:19:08:373 119853651 30368049 579181 6843 1.0
13:19:08:573 119852801 30416581 579080 6850 1.0
13:19:08:973 119853314 30267714 582012 6845 1.0
13:19:09:173 119853637 30417539 579112 6835 1.0
13:19:09:373 119853033 30370207 579152 6853 1.0
13:19:09:773 119853323 30173445 584933 6852 1.0
13:19:09:973 119852823 30371083 579258 6835 1.0
13:19:10:173 119853562 30368138 579121 6848 1.0
13:19:10:373 119852865 30370318 579167 6833 1.0
13:19:10:773 119853044 30178043 585054 6852 1.0
13:19:10:973 119853576 30365122 579103 6828 1.0
